position	var_name	gene_symbol	marker_name	ensembl_gene_id	highly_variable
16470	MIR206	mir206-2	mir206-2	ENSDARG00000081661	0
16471	dre-mir-133a-2	mir133a-2	mir133a-2	ENSDARG00000081687	0
16472	CT573103.1	CT573103.1	ct573103.1	ENSDARG00000081702	0
16473	dre-mir-107b	mir107b	mir107b	ENSDARG00000081704	0
16474	CR932980.1	CR932980.1	cr932980.1	ENSDARG00000081715	0
16475	CU694364.1	CU694364.1	cu694364.1	ENSDARG00000081734	0
16476	dre-mir-218a-1	mir218a-1	mir218a-1	ENSDARG00000081745	0
16477	CR354395.1	CR354395.1	cr354395.1	ENSDARG00000081749	0
16478	NC_002333.12	NC_002333.12	nc_002333.12	ENSDARG00000081758	0
16479	dre-mir-184-1	dre-mir-184-1	dre-mir-184-1	ENSDARG00000081763	0
16480	mir24-4	dre-mir-24-4	dre-mir-24-4	ENSDARG00000081769	0
16481	dre-mir-203a	mir203a	mir203a	ENSDARG00000081779	0
16482	dre-mir-155	mir155	mir155	ENSDARG00000081781	0
16483	dre-let-7a-2	mirlet7a-2	mirlet7a-2	ENSDARG00000081785	0
16484	AL935280.1	AL935280.1	al935280.1	ENSDARG00000081799	0
16485	MIR199B	MIR199B	mir199b	ENSDARG00000081800	0
16486	CU929070.2	CU929070.2	cu929070.2	ENSDARG00000081802	0
16487	dre-let-7b	dre-let-7b	dre-let-7b	ENSDARG00000081807	0
16488	dre-let-7h	dre-let-7h	dre-let-7h	ENSDARG00000081815	0
16489	BX649327.1	BX649327.1	bx649327.1	ENSDARG00000081824	0
16490	dre-mir-15a-2	mir15a-2	mir15a-2	ENSDARG00000081837	0
16491	CU024870.1	CU024870.1	cu024870.1	ENSDARG00000081839	0
16492	MIR29A	mir29a-1	mir29a-1	ENSDARG00000081841	0
16493	FP103005.1	FP103005.1	fp103005.1	ENSDARG00000081843	0
16494	CR339054.1	CR339054.1	cr339054.1	ENSDARG00000081849	0
16495	CR936321.2	CR936321.2	cr936321.2	ENSDARG00000081850	0
16496	CT033823.1	CT033823.1	ct033823.1	ENSDARG00000081859	0
16497	dre-mir-200b	mir200b	mir200b	ENSDARG00000081868	0
16498	dre-mir-199-3	mir199-2a	mir199-2a	ENSDARG00000081869	0
16499	CR759830.2	CR759830.2	cr759830.2	ENSDARG00000081875	0
16500	AL928906.1	AL928906.1	al928906.1	ENSDARG00000081880	0
16501	CABZ01078244.1	mir19a-2	mir19a-2	ENSDARG00000081883	0
16502	dre-mir-338-3	dre-mir-338-3	dre-mir-338-3	ENSDARG00000081891	0
16503	BX927310.1	BX927310.1	bx927310.1	ENSDARG00000081895	0
16504	dre-mir-128-1	mir128-1	mir128-1	ENSDARG00000081902	0
16505	dre-mir-1306	mir1306	mir1306	ENSDARG00000081904	0
16506	MIR23B	MIR23B	mir23b	ENSDARG00000081915	0
16507	CR626962.1	CR626962.1	cr626962.1	ENSDARG00000081926	0
16508	CR385068.3	CR385068.3	cr385068.3	ENSDARG00000081931	0
16509	CR936321.3	CR936321.3	cr936321.3	ENSDARG00000081937	0
16510	NC_002333.13	NC_002333.13	nc_002333.13	ENSDARG00000081938	0
16511	SNORA6	SNORA6	snora6	ENSDARG00000081943	0
16512	CU929070.3	CU929070.3	cu929070.3	ENSDARG00000081946	0
16513	BX322654.1	BX322654.1	bx322654.1	ENSDARG00000081955	0
16514	CU695215.1	CU695215.1	cu695215.1	ENSDARG00000081961	0
16515	CABZ01055225.1	CABZ01055225.1	cabz01055225.1	ENSDARG00000081967	0
16516	BX322795.1	BX322795.1	bx322795.1	ENSDARG00000081971	0
16517	BX322663.1	BX322663.1	bx322663.1	ENSDARG00000081972	0
16518	dre-let-7e	dre-let-7e	dre-let-7e	ENSDARG00000081975	0
16519	BX005150.1	BX005150.1	bx005150.1	ENSDARG00000081976	0
16520	dre-mir-729	mir729	mir729	ENSDARG00000081977	0
16521	dre-mir-457a	mir457a	mir457a	ENSDARG00000081987	0
16522	BX248495.1	BX248495.1	bx248495.1	ENSDARG00000081993	0
16523	BX950188.2	BX950188.2	bx950188.2	ENSDARG00000081996	0
16524	CT025909.1	CT025909.1	ct025909.1	ENSDARG00000081997	0
16525	CU929365.1	CU929365.1	cu929365.1	ENSDARG00000082003	0
16526	CT573239.1	CT573239.1	ct573239.1	ENSDARG00000082005	0
16527	BX120005.1	BX120005.1	bx120005.1	ENSDARG00000082008	0
16528	dre-mir-9-1	dre-mir-9-1	dre-mir-9-1	ENSDARG00000082019	1
16529	BX571981.1	BX571981.1	bx571981.1	ENSDARG00000082020	0
16530	CABZ01061079.1	CABZ01061079.1	cabz01061079.1	ENSDARG00000082031	0
16531	BX649602.1	BX649602.1	bx649602.1	ENSDARG00000082074	0
16532	CR381582.1	CR381582.1	cr381582.1	ENSDARG00000082078	0
16533	NC_002333.14	NC_002333.14	nc_002333.14	ENSDARG00000082084	0
16534	AL954715.4	snord31.2	snord31.2	ENSDARG00000082087	0
16535	AL732629.1	AL732629.1	al732629.1	ENSDARG00000082100	0
16536	CR855206.1	CR855206.1	cr855206.1	ENSDARG00000082109	0
16537	CR847870.1	CR847870.1	cr847870.1	ENSDARG00000082113	0
16538	NC_002333.15	NC_002333.15	nc_002333.15	ENSDARG00000082123	0
16539	BX004869.1	BX004869.1	bx004869.1	ENSDARG00000082126	0
16540	CR388102.3	CR388102.3	cr388102.3	ENSDARG00000082127	0
16541	dre-mir-101a	mir101a	mir101a	ENSDARG00000082131	0
16542	dre-mir-92a-2	mir92a-2	mir92a-2	ENSDARG00000082154	0
16543	BX530058.1	BX530058.1	bx530058.1	ENSDARG00000082164	0
16544	LO018409.1	LO018409.1	lo018409.1	ENSDARG00000082165	0
16545	CR356238.1	CR356238.1	cr356238.1	ENSDARG00000082166	0
16546	dre-mir-142a	mir142a	mir142a	ENSDARG00000082167	0
16547	CU442763.1	mir22a-2	mir22a-2	ENSDARG00000082168	0
16548	dre-mir-301b	mir301b	mir301b	ENSDARG00000082169	0
16549	dre-let-7a-6	mirlet7a-6	mirlet7a-6	ENSDARG00000082173	0
16550	dre-mir-20b	mir20b	mir20b	ENSDARG00000082177	0
16551	dre-mir-21-1	dre-mir-21-1	dre-mir-21-1	ENSDARG00000082187	0
16552	dre-mir-181c	mir181c	mir181c	ENSDARG00000082192	0
16553	dre-mir-99-1	dre-mir-99-1	dre-mir-99-1	ENSDARG00000082197	0
16554	CR388062.2	CR388062.2	cr388062.2	ENSDARG00000082213	0
16555	CU682811.1	CU682811.1	cu682811.1	ENSDARG00000082215	0
16556	CR847979.1	CR847979.1	cr847979.1	ENSDARG00000082216	0
16557	dre-mir-137-1	dre-mir-137-1	dre-mir-137-1	ENSDARG00000082222	0
16558	BX276180.2	BX276180.2	bx276180.2	ENSDARG00000082242	0
16559	CR855375.1	CR855375.1	cr855375.1	ENSDARG00000082245	0
16560	dre-mir-1388	mir1388	mir1388	ENSDARG00000082246	0
16561	BX247907.1	BX247907.1	bx247907.1	ENSDARG00000082252	0
16562	CT027578.1	CT027578.1	ct027578.1	ENSDARG00000082253	0
16563	dre-mir-219-1	mir219-1	mir219-1	ENSDARG00000082257	0
16564	dre-mir-454a	mir454a	mir454a	ENSDARG00000082262	0
16565	BX927135.1	BX927135.1	bx927135.1	ENSDARG00000082273	0
16566	dre-let-7a-3	mirlet7a-3	mirlet7a-3	ENSDARG00000082287	0
16567	CR352215.1	CR352215.1	cr352215.1	ENSDARG00000082290	0
16568	CU914775.1	CU914775.1	cu914775.1	ENSDARG00000082308	0
16569	CR936464.1	CR936464.1	cr936464.1	ENSDARG00000082311	0
16570	dre-mir-10a	mir10a	mir10a	ENSDARG00000082315	0
16571	CABZ01085979.1	CABZ01085979.1	cabz01085979.1	ENSDARG00000082317	0
16572	AL929108.1	AL929108.1	al929108.1	ENSDARG00000082321	0
16573	BX120013.1	BX120013.1	bx120013.1	ENSDARG00000082329	0
16574	dre-mir-34b	mir34b	mir34b	ENSDARG00000082368	0
16575	dre-mir-462	dre-mir-462	dre-mir-462	ENSDARG00000082377	0
16576	BX537142.1	BX537142.1	bx537142.1	ENSDARG00000082380	0
16577	CU694444.1	CU694444.1	cu694444.1	ENSDARG00000082382	0
16578	CR388102.4	CR388102.4	cr388102.4	ENSDARG00000082384	0
16579	CR385076.1	CR385076.1	cr385076.1	ENSDARG00000082391	0
16580	dre-mir-130c-1	mir130c-1	mir130c-1	ENSDARG00000082394	0
16581	CR396582.1	CR396582.1	cr396582.1	ENSDARG00000082395	0
16582	dre-mir-206-1	mir206-1	mir206-1	ENSDARG00000082396	0
16583	CR354430.1	CR354430.1	cr354430.1	ENSDARG00000082399	0
16584	CABZ01016068.1	CABZ01016068.1	cabz01016068.1	ENSDARG00000082408	0
16585	AL645755.1	AL645755.1	al645755.1	ENSDARG00000082417	0
16586	BX537350.1	BX537350.1	bx537350.1	ENSDARG00000082419	0
16587	dre-mir-19c	mir19c	mir19c	ENSDARG00000082428	0
16588	dre-mir-740	mir740	mir740	ENSDARG00000082429	0
16589	AL732499.1	AL732499.1	al732499.1	ENSDARG00000082439	0
16590	AL954715.5	snord31.3	snord31.3	ENSDARG00000082440	0
16591	mir199-3a	mir199-3a	mir199-3a	ENSDARG00000082451	0
16592	dre-mir-27a	mir27a	mir27a	ENSDARG00000082454	0
16593	dre-mir-129-4	mir129-2b	mir129-2b	ENSDARG00000082458	0
16594	dre-mir-27d	mir27d	mir27d	ENSDARG00000082462	0
16595	dre-mir-142b	mir142b	mir142b	ENSDARG00000082467	0
16596	CT737428.1	CT737428.1	ct737428.1	ENSDARG00000082473	0
16597	BX511096.1	BX511096.1	bx511096.1	ENSDARG00000082480	0
16598	CU634022.1	CU634022.1	cu634022.1	ENSDARG00000082491	0
16599	BX323559.1	BX323559.1	bx323559.1	ENSDARG00000082493	0
16600	dre-mir-726	mir726	mir726	ENSDARG00000082495	0
16601	BX088718.1	BX088718.1	bx088718.1	ENSDARG00000082506	0
16602	CT863714.4	CT863714.4	ct863714.4	ENSDARG00000082511	0
16603	dre-mir-143	dre-mir-143-1	dre-mir-143-1	ENSDARG00000082513	0
16604	CU861666.1	CU861666.1	cu861666.1	ENSDARG00000082530	0
16605	BX546466.1	BX546466.1	bx546466.1	ENSDARG00000082534	0
16606	CT027694.1	CT027694.1	ct027694.1	ENSDARG00000082556	0
16607	CR356247.1	CR356247.1	cr356247.1	ENSDARG00000082567	0
16608	FQ790365.1	FQ790365.1	fq790365.1	ENSDARG00000082581	0
16609	CR524481.1	CR524481.1	cr524481.1	ENSDARG00000082587	0
16610	dre-mir-135b	mir135b	mir135b	ENSDARG00000082598	0
16611	dre-mir-460	mir460	mir460	ENSDARG00000082599	0
16612	CU914142.1	CU914142.1	cu914142.1	ENSDARG00000082600	0
16613	SNORD21	SNORD21	snord21	ENSDARG00000082607	0
16614	SNORA23	SNORA23	snora23	ENSDARG00000082611	0
16615	BX321880.1	BX321880.1	bx321880.1	ENSDARG00000082615	0
16616	BX248410.1	BX248410.1	bx248410.1	ENSDARG00000082618	0
16617	dre-mir-34c	mir34c	mir34c	ENSDARG00000082619	0
16618	CU469093.1	CU469093.1	cu469093.1	ENSDARG00000082628	0
16619	CT027646.2	CT027646.2	ct027646.2	ENSDARG00000082639	0
16620	CR388165.4	CR388165.4	cr388165.4	ENSDARG00000082646	0
16621	AL929434.1	AL929434.1	al929434.1	ENSDARG00000082652	0
16622	CABZ01066915.1	CABZ01066915.1	cabz01066915.1	ENSDARG00000082654	0
16623	CT583668.1	CT583668.1	ct583668.1	ENSDARG00000082660	0
16624	CR854881.1	CR854881.1	cr854881.1	ENSDARG00000082665	0
16625	CU469544.1	CU469544.1	cu469544.1	ENSDARG00000082675	0
16626	dre-mir-187	mir187	mir187	ENSDARG00000082677	0
16627	NC_002333.16	NC_002333.16	nc_002333.16	ENSDARG00000082716	0
16628	CR848822.1	CR848822.1	cr848822.1	ENSDARG00000082727	0
16629	CR388189.3	CR388189.3	cr388189.3	ENSDARG00000082734	0
16630	dre-let-7i	dre-let-7i	dre-let-7i	ENSDARG00000082738	0
16631	SNORD36C	SNORD36C	snord36c	ENSDARG00000082739	0
16632	CR555297.1	CR555297.1	cr555297.1	ENSDARG00000082746	0
16633	NC_002333.17	mt-rnr1	mt-rnr1	ENSDARG00000082753	0
16634	dre-let-7a-4	mirlet7a-4	mirlet7a-4	ENSDARG00000082755	0
16635	dre-mir-9-6	mir9-6	mir9-6	ENSDARG00000082766	0
16636	CR933860.1	CR933860.1	cr933860.1	ENSDARG00000082771	0
16637	dre-mir-18c	mir18c	mir18c	ENSDARG00000082778	0
16638	BX510991.1	BX510991.1	bx510991.1	ENSDARG00000082787	0
16639	NC_002333.18	NC_002333.18	nc_002333.18	ENSDARG00000082789	0
16640	AL953856.1	AL953856.1	al953856.1	ENSDARG00000082790	0
16641	dre-mir-458	mir458	mir458	ENSDARG00000082809	0
16642	CR339054.2	CR339054.2	cr339054.2	ENSDARG00000082811	0
16643	CR391974.1	CR391974.1	cr391974.1	ENSDARG00000082818	0
16644	CU151886.1	CU151886.1	cu151886.1	ENSDARG00000082823	0
16645	dre-mir-129-1	dre-mir-129-1	dre-mir-129-1	ENSDARG00000082824	0
16646	dre-let-7d-1	mirlet7d-1	mirlet7d-1	ENSDARG00000082825	0
16647	CR381647.2	CR381647.2	cr381647.2	ENSDARG00000082833	0
16648	BX663521.2	BX663521.2	bx663521.2	ENSDARG00000082842	0
16649	AL807389.1	snord118a	snord118a	ENSDARG00000082850	0
16650	AL772362.1	AL772362.1	al772362.1	ENSDARG00000082853	0
16651	CR352324.1	CR352324.1	cr352324.1	ENSDARG00000082857	0
16652	FO704757.2	FO704757.2	fo704757.2	ENSDARG00000082871	0
16653	CU179658.1	CU179658.1	cu179658.1	ENSDARG00000082878	0
16654	CR749178.1	CR749178.1	cr749178.1	ENSDARG00000082891	0
16655	FP102961.1	FP102961.1	fp102961.1	ENSDARG00000082897	0
16656	dre-mir-451	dre-mir-451a	dre-mir-451a	ENSDARG00000082898	0
16657	BX649448.2	BX649448.2	bx649448.2	ENSDARG00000082901	0
16658	FO904868.1	FO904868.1	fo904868.1	ENSDARG00000082906	0
16659	CR847944.3	CR847944.3	cr847944.3	ENSDARG00000082908	0
16660	CT863714.5	CT863714.5	ct863714.5	ENSDARG00000082911	0
16661	dre-mir-10b-2	dre-mir-10b-2	dre-mir-10b-2	ENSDARG00000082918	0
16662	dre-mir-27e	dre-mir-27e	dre-mir-27e	ENSDARG00000082920	0
16663	BX649502.1	BX649502.1	bx649502.1	ENSDARG00000082930	0
16664	dre-mir-130a	dre-mir-130a-1	dre-mir-130a-1	ENSDARG00000082938	0
16665	dre-let-7f	mirlet7f	mirlet7f	ENSDARG00000082942	0
16666	BX571699.2	BX571699.2	bx571699.2	ENSDARG00000082960	0
16667	dre-mir-429b	mir429b	mir429b	ENSDARG00000082968	0
16668	BX511195.1	BX511195.1	bx511195.1	ENSDARG00000082983	0
16669	CT963136.1	CT963136.1	ct963136.1	ENSDARG00000082997	0
16670	BX649545.1	BX649545.1	bx649545.1	ENSDARG00000083005	0
16671	BX571761.1	BX571761.1	bx571761.1	ENSDARG00000083007	0
16672	BX005220.1	BX005220.1	bx005220.1	ENSDARG00000083014	0
16673	dre-mir-218a-2	mir218a-2	mir218a-2	ENSDARG00000083023	0
16674	dre-mir-732	mir732	mir732	ENSDARG00000083027	0
16675	mir214a	mir214a	mir214a	ENSDARG00000083042	0
16676	NC_002333.19	NC_002333.19	nc_002333.19	ENSDARG00000083046	0
16677	dre-mir-10d	mir10d	mir10d	ENSDARG00000083047	0
16678	CABZ01071191.1	CABZ01071191.1	cabz01071191.1	ENSDARG00000083050	0
16679	CT027646.3	CT027646.3	ct027646.3	ENSDARG00000083056	0
16680	CR376850.1	rnu6atacb	rnu6atacb	ENSDARG00000083060	0
16681	CR848822.2	CR848822.2	cr848822.2	ENSDARG00000083061	0
16682	CU695141.1	CU695141.1	cu695141.1	ENSDARG00000083063	0
16683	dre-mir-129-2	dre-mir-129-2	dre-mir-129-2	ENSDARG00000083082	0
16684	BX247879.1	BX247879.1	bx247879.1	ENSDARG00000083084	0
16685	SNORA36B	SNORA36B	snora36b	ENSDARG00000083089	0
16686	dre-mir-145	mir145	mir145	ENSDARG00000083100	0
16687	BX276180.3	BX276180.3	bx276180.3	ENSDARG00000083108	0
16688	NC_002333.20	NC_002333.20	nc_002333.20	ENSDARG00000083118	0
16689	dre-mir-190b	mir190b	mir190b	ENSDARG00000083122	0
16690	dre-mir-125a-1	mir125a-1	mir125a-1	ENSDARG00000083123	0
16691	MIR96	dre-mir-96	dre-mir-96	ENSDARG00000083126	0
16692	dre-mir-7a-2	mir7a-2	mir7a-2	ENSDARG00000083129	0
16693	CR792441.2	CR792441.2	cr792441.2	ENSDARG00000083150	0
16694	SNORD54	SNORD54	snord54	ENSDARG00000083158	0
16695	FP340265.1	FP340265.1	fp340265.1	ENSDARG00000083165	0
16696	AL929434.2	AL929434.2	al929434.2	ENSDARG00000083171	0
16697	dre-mir-199-2	mir199-1a	mir199-1a	ENSDARG00000083179	0
16698	dre-mir-27c	mir27c	mir27c	ENSDARG00000083181	0
16699	arhgap19	arhgap19	arhgap19	ENSDARG00000083189	0
16700	dre-mir-16a	mir16a	mir16a	ENSDARG00000083213	0
16701	BX897727.1	BX897727.1	bx897727.1	ENSDARG00000083221	0
16702	dre-mir-130c-2	mir130c-2	mir130c-2	ENSDARG00000083224	0
16703	BX511186.1	BX511186.1	bx511186.1	ENSDARG00000083232	0
16704	BX324188.2	BX324188.2	bx324188.2	ENSDARG00000083238	0
16705	dre-mir-727	dre-mir-727	dre-mir-727	ENSDARG00000083247	0
16706	CU467861.3	snord79.2	snord79.2	ENSDARG00000083254	0
16707	BX248136.1	BX248136.1	bx248136.1	ENSDARG00000083256	0
16708	CU929070.4	CU929070.4	cu929070.4	ENSDARG00000083266	0
16709	BX470163.2	BX470163.2	bx470163.2	ENSDARG00000083268	0
16710	dre-mir-218b	mir218b	mir218b	ENSDARG00000083269	0
16711	CR354430.2	mirlet7a-7	mirlet7a-7	ENSDARG00000083270	0
16712	dre-mir-217	mir217-1	mir217-1	ENSDARG00000083272	0
16713	dre-let-7g-1	mirlet7g-1	mirlet7g-1	ENSDARG00000083280	0
16714	CR749775.1	CR749775.1	cr749775.1	ENSDARG00000083285	0
16715	dre-mir-489	mir489	mir489	ENSDARG00000083308	0
16716	mir196a-1	mir196a-1	mir196a-1	ENSDARG00000083309	0
16717	dre-mir-146a	mir146a	mir146a	ENSDARG00000083310	0
16718	NC_002333.21	NC_002333.21	nc_002333.21	ENSDARG00000083312	0
16719	BX322538.1	BX322538.1	bx322538.1	ENSDARG00000083318	0
16720	BX842683.1	BX842683.1	bx842683.1	ENSDARG00000083322	0
16721	CR788281.2	CR788281.2	cr788281.2	ENSDARG00000083325	0
16722	BX511006.1	BX511006.1	bx511006.1	ENSDARG00000083326	0
16723	BX927400.1	BX927400.1	bx927400.1	ENSDARG00000083332	0
16724	dre-mir-210	mir210	mir210	ENSDARG00000083336	0
16725	CU463029.1	CU463029.1	cu463029.1	ENSDARG00000083339	0
16726	CABZ01034722.1	CABZ01034722.1	cabz01034722.1	ENSDARG00000083345	0
16727	dre-mir-203b	mir203b	mir203b	ENSDARG00000083357	0
16728	dre-mir-216b	dre-mir-216b	dre-mir-216b	ENSDARG00000083359	0
16729	dre-mir-146b	dre-mir-146b-1	dre-mir-146b-1	ENSDARG00000083360	0
16730	dre-mir-148	dre-mir-148	dre-mir-148	ENSDARG00000083365	0
16731	CABZ01078155.1	CABZ01078155.1	cabz01078155.1	ENSDARG00000083369	0
16732	CT863714.6	CT863714.6	ct863714.6	ENSDARG00000083370	0
16733	CT573103.2	CT573103.2	ct573103.2	ENSDARG00000083378	0
16734	CT737230.1	CT737230.1	ct737230.1	ENSDARG00000083379	0
16735	FO704791.1	FO704791.1	fo704791.1	ENSDARG00000083387	0
16736	CU928129.1	CU928129.1	cu928129.1	ENSDARG00000083389	0
16737	BX005027.1	BX005027.1	bx005027.1	ENSDARG00000083391	0
16738	dre-mir-153b	mir153b	mir153b	ENSDARG00000083395	0
16739	BX276180.4	BX276180.4	bx276180.4	ENSDARG00000083400	0
16740	CU861451.1	CU861451.1	cu861451.1	ENSDARG00000083412	0
16741	CU137645.1	CU137645.1	cu137645.1	ENSDARG00000083413	0
16742	CR385068.4	CR385068.4	cr385068.4	ENSDARG00000083417	0
16743	dre-mir-301a	dre-mir-301a-1	dre-mir-301a-1	ENSDARG00000083420	0
16744	BX470119.1	BX470119.1	bx470119.1	ENSDARG00000083421	0
16745	dre-mir-107a	dre-mir-107	dre-mir-107	ENSDARG00000083423	0
16746	BX569796.1	BX569796.1	bx569796.1	ENSDARG00000083424	0
16747	dre-let-7g-2	mirlet7g-2	mirlet7g-2	ENSDARG00000083425	0
16748	BX510312.1	BX510312.1	bx510312.1	ENSDARG00000083427	0
16749	CU929374.1	CU929374.1	cu929374.1	ENSDARG00000083428	0
16750	CABZ01039859.2	CABZ01039859.2	cabz01039859.2	ENSDARG00000083431	0
16751	dre-mir-22b	mir22b	mir22b	ENSDARG00000083432	0
16752	CR388231.3	CR388231.3	cr388231.3	ENSDARG00000083434	0
16753	CU467861.4	snord74	snord74	ENSDARG00000083457	0
16754	NC_002333.22	NC_002333.22	nc_002333.22	ENSDARG00000083462	0
16755	NC_002333.23	NC_002333.23	nc_002333.23	ENSDARG00000083480	0
16756	CR388091.1	CR388091.1	cr388091.1	ENSDARG00000083487	0
16757	dre-mir-128-2	mir128-2	mir128-2	ENSDARG00000083495	0
16758	dre-mir-9-4	mir9-4	mir9-4	ENSDARG00000083496	0
16759	dre-mir-184-2	dre-mir-184-2	dre-mir-184-2	ENSDARG00000083498	0
16760	dre-mir-30e-2	mir30e-2	mir30e-2	ENSDARG00000083500	0
16761	BX539326.1	BX539326.1	bx539326.1	ENSDARG00000083501	0
16762	NC_002333.24	NC_002333.24	nc_002333.24	ENSDARG00000083519	0
16763	BX511129.1	BX511129.1	bx511129.1	ENSDARG00000083520	0
16764	dre-mir-23a-3	mir23a-3	mir23a-3	ENSDARG00000083526	0
16765	dre-mir-30b	dre-mir-30b	dre-mir-30b	ENSDARG00000083528	0
16766	CU138508.1	CU138508.1	cu138508.1	ENSDARG00000083529	0
16767	dre-mir-133b	mir133b	mir133b	ENSDARG00000083537	0
16768	BX005228.1	BX005228.1	bx005228.1	ENSDARG00000083541	0
16769	dre-mir-125b-3	mir125b-3	mir125b-3	ENSDARG00000083557	0
16770	CR954285.1	CR954285.1	cr954285.1	ENSDARG00000083564	0
16771	CABZ01067150.1	CABZ01067150.1	cabz01067150.1	ENSDARG00000083571	0
16772	BX908740.1	BX908740.1	bx908740.1	ENSDARG00000083573	0
16773	CR628394.1	CR628394.1	cr628394.1	ENSDARG00000083576	0
16774	AL928649.1	AL928649.1	al928649.1	ENSDARG00000083580	0
16775	CU469540.2	CU469540.2	cu469540.2	ENSDARG00000083582	0
16776	BX927201.1	BX927201.1	bx927201.1	ENSDARG00000083583	0
16777	CR456684.1	CR456684.1	cr456684.1	ENSDARG00000083587	0
16778	dre-mir-181b-3	mir181b-3	mir181b-3	ENSDARG00000083588	0
16779	BX901883.1	BX901883.1	bx901883.1	ENSDARG00000083593	0
16780	dre-mir-22a	dre-mir-22a	dre-mir-22a	ENSDARG00000083597	0
16781	CR450796.1	CR450796.1	cr450796.1	ENSDARG00000083615	0
16782	dre-mir-124-6	mir124-6	mir124-6	ENSDARG00000083622	0
16783	dre-mir-736	dre-mir-736	dre-mir-736	ENSDARG00000083623	0
16784	dre-mir-430a-1	mir430a-1	mir430a-1	ENSDARG00000083624	0
16785	dre-mir-122	mir122	mir122	ENSDARG00000083634	0
16786	CR388102.5	CR388102.5	cr388102.5	ENSDARG00000083638	0
16787	CR352297.1	CR352297.1	cr352297.1	ENSDARG00000083653	0
16788	CU138544.1	CU138544.1	cu138544.1	ENSDARG00000083654	0
16789	BX001050.1	BX001050.1	bx001050.1	ENSDARG00000083664	0
16790	BX323829.1	BX323829.1	bx323829.1	ENSDARG00000083675	0
16791	BX005369.1	BX005369.1	bx005369.1	ENSDARG00000083676	0
16792	CT573356.1	CT573356.1	ct573356.1	ENSDARG00000083682	0
16793	BX537109.1	BX537109.1	bx537109.1	ENSDARG00000083690	0
16794	BX649204.1	BX649204.1	bx649204.1	ENSDARG00000083693	0
16795	CT027646.4	CT027646.4	ct027646.4	ENSDARG00000083699	0
16796	dre-mir-2193	dre-mir-2193	dre-mir-2193	ENSDARG00000083706	0
16797	CR388050.1	CR388050.1	cr388050.1	ENSDARG00000083708	0
16798	CR735126.1	CR735126.1	cr735126.1	ENSDARG00000083712	0
16799	CU914545.1	CU914545.1	cu914545.1	ENSDARG00000083737	0
16800	AL845550.1	AL845550.1	al845550.1	ENSDARG00000083738	0
16801	CU856136.1	CU856136.1	cu856136.1	ENSDARG00000083753	0
16802	CU929115.1	CU929115.1	cu929115.1	ENSDARG00000083760	0
16803	dre-mir-2198	mir2198	mir2198	ENSDARG00000083762	0
16804	BX005476.1	BX005476.1	bx005476.1	ENSDARG00000083770	0
16805	LO018415.1	LO018415.1	lo018415.1	ENSDARG00000083781	0
16806	AL954715.6	snord22	snord22	ENSDARG00000083784	0
16807	CU467822.1	CU467822.1	cu467822.1	ENSDARG00000083794	0
16808	BX323819.1	BX323819.1	bx323819.1	ENSDARG00000083797	0
16809	CR626944.1	CR626944.1	cr626944.1	ENSDARG00000083807	0
16810	CR376850.2	CR376850.2	cr376850.2	ENSDARG00000083816	0
16811	CABZ01112464.1	CABZ01112464.1	cabz01112464.1	ENSDARG00000083818	0
16812	CR792441.3	CR792441.3	cr792441.3	ENSDARG00000083826	0
16813	BX649356.1	BX649356.1	bx649356.1	ENSDARG00000083829	0
16814	CR936322.1	CR936322.1	cr936322.1	ENSDARG00000083842	0
16815	BX936447.1	BX936447.1	bx936447.1	ENSDARG00000083852	0
16816	CABZ01052423.1	CABZ01052423.1	cabz01052423.1	ENSDARG00000083857	0
16817	BX897662.1	BX897662.1	bx897662.1	ENSDARG00000083865	0
16818	BX571820.1	BX571820.1	bx571820.1	ENSDARG00000083868	0
16819	dre-mir-2187	dre-mir-2187	dre-mir-2187	ENSDARG00000083870	0
16820	dre-mir-2192	mir2192	mir2192	ENSDARG00000083874	0
16821	BX548038.2	BX548038.2	bx548038.2	ENSDARG00000083885	0
16822	dre-mir-2196	mir2196	mir2196	ENSDARG00000083886	0
16823	CU394254.1	CU394254.1	cu394254.1	ENSDARG00000083891	0
16824	CR925757.1	CR925757.1	cr925757.1	ENSDARG00000083894	0
16825	CR450845.1	CR450845.1	cr450845.1	ENSDARG00000083895	0
16826	BX548164.1	BX548164.1	bx548164.1	ENSDARG00000083914	0
16827	FQ311940.1	FQ311940.1	fq311940.1	ENSDARG00000083918	0
16828	CABZ01021917.1	CABZ01021917.1	cabz01021917.1	ENSDARG00000083932	0
16829	CR450701.1	CR450701.1	cr450701.1	ENSDARG00000083936	0
16830	CR925757.2	CR925757.2	cr925757.2	ENSDARG00000083937	0
16831	BX322552.1	BX322552.1	bx322552.1	ENSDARG00000083941	0
16832	SNORD83A	SNORD83A	snord83a	ENSDARG00000083950	0
16833	CU571074.1	CU571074.1	cu571074.1	ENSDARG00000083952	0
16834	CR847934.1	CR847934.1	cr847934.1	ENSDARG00000083954	0
16835	FP015956.1	FP015956.1	fp015956.1	ENSDARG00000083959	0
16836	FP102895.1	FP102895.1	fp102895.1	ENSDARG00000083966	0
16837	CR847976.1	CR847976.1	cr847976.1	ENSDARG00000083967	0
16838	BX470130.1	BX470130.1	bx470130.1	ENSDARG00000083973	0
16839	CU464066.1	CU464066.1	cu464066.1	ENSDARG00000083979	0
