id	name	kind	depth	is_a	part_of	start_stage	end_stage	synonyms
ZFA:0000210	gigantocellular part of magnocellular preoptic nucleus	structure	3	ZFA:0001477	ZFA:0000248	ZFS:0000000	ZFS:0000044	nucleus praeopticus magnocellularis, pars gigantocellularis [EXACT]
ZFA:0000211	gill lamella	structure	3	ZFA:0001488	ZFA:0000354	ZFS:0000000	ZFS:0000044	gill lamellae [EXACT]
ZFA:0000212	granular eminence	structure	3	ZFA:0001488	ZFA:0000307	ZFS:0000000	ZFS:0000044	EG [RELATED] | eminentia granularis [EXACT] | lateral granular eminence [EXACT]
ZFA:0000213	habenula	structure	3	ZFA:0001488	ZFA:0000509	ZFS:0000033	ZFS:0000044	habenulae [EXACT] | habenular nucleus [EXACT]
ZFA:0000215	inferior olive	structure	4	ZFA:0001658	ZFA:0000545	ZFS:0000000	ZFS:0000044	
ZFA:0000216	infracarinalis	structure	4	ZFA:0005145	ZFA:0000473	ZFS:0000000	ZFS:0000044	
ZFA:0000217	inner ear	structure	4	ZFA:0001478	ZFA:0001138	ZFS:0000027	ZFS:0000044	ear [EXACT] | otic capsule [RELATED] | otocyst [RELATED]
ZFA:0000219	intermediate reticular formation	structure	5	ZFA:0001658	ZFA:0000542	ZFS:0000000	ZFS:0000044	intermediate reticular formations [EXACT]
ZFA:0000220	lateral semicircular canal	structure	4	ZFA:0000431		ZFS:0000033	ZFS:0000044	horizontal semicircular canal [EXACT] | lateral semicircular canals [EXACT] | lateral semicircular duct [EXACT]
ZFA:0000221	internal levator	structure	6	ZFA:0000172		ZFS:0000000	ZFS:0000044	internal levators [EXACT]
ZFA:0000222	isthmic primary nucleus	structure	5	ZFA:0000433		ZFS:0000000	ZFS:0000044	isthmic primary nuclei [EXACT] | isthmic primary sensory trigeminal nucleus [EXACT]
ZFA:0000223	infraorbital 1	structure	5	ZFA:0000376	ZFA:0001649	ZFS:0000040	ZFS:0000044	lachrymal bone [EXACT] | lacrimal [EXACT] | lacrymal bone [EXACT]
ZFA:0000225	lateral crista primordium	structure	5	ZFA:0007068	ZFA:0000220	ZFS:0000033	ZFS:0000035	lateral crista primordia [EXACT]
ZFA:0000226	lateral ethmoid	structure	5	ZFA:0001591	ZFA:0000351;ZFA:0001424;ZFA:0001580	ZFS:0000040	ZFS:0000044	lateral ethmoids [EXACT]
ZFA:0000227	lateral hypothalamic nucleus	structure	4	ZFA:0001659	ZFA:0000707	ZFS:0000000	ZFS:0000044	arcuate nucleus [RELATED] | lateral hypothalamic nuclei [EXACT] | lateral tuberal nucleus [EXACT]
ZFA:0000228	lateral line primordium	structure	3	ZFA:0001477	ZFA:0000034	ZFS:0000027	ZFS:0000036	lateral line primordia [EXACT] | llp [EXACT]
ZFA:0000229	lateral olfactory tract	structure	5	ZFA:0000597		ZFS:0000000	ZFS:0000044	tractus olfactorius lateralis [EXACT]
ZFA:0000230	longitudinal hypochordal	structure	4	ZFA:0005145	ZFA:0000628	ZFS:0000000	ZFS:0000044	hypochordal longitudinalis [EXACT]
ZFA:0000231	lateral recess	structure	2	ZFA:0001643	ZFA:0000161	ZFS:0000000	ZFS:0000044	lateral recess of diencephalic ventricle [EXACT] | lateral recesses [EXACT] | recessus lateralis [EXACT]
ZFA:0000232	otic vesicle lateral protrusion	structure	4	ZFA:0001715		ZFS:0000032	ZFS:0000034	lateral semicircular canal primordia [RELATED] | lateral semicircular canal primordium [RELATED]
ZFA:0000233	lower oral valve	structure	3	ZFA:0001477	ZFA:0000590	ZFS:0000000	ZFS:0000044	breathing valve [RELATED] | buccal valve [RELATED] | lower internal lip [EXACT] | lower semilunar valve [EXACT] | mandibular valve [EXACT]
ZFA:0000234	macula neglecta	structure	4	ZFA:0000386	ZFA:0000559	ZFS:0000040	ZFS:0000044	maculae neglecta [EXACT]
ZFA:0000235	magnocellular superficial pretectal nucleus	structure	4	ZFA:0001659	ZFA:0000687	ZFS:0000000	ZFS:0000044	magnocellular superficial pretectal nuclei [EXACT]
ZFA:0000236	mandibular muscle	structure	5	ZFA:0001652	ZFA:0001307;ZFA:0001612	ZFS:0000000	ZFS:0000044	mandibular muscles [EXACT]
ZFA:0000237	medial forebrain bundle diencephalon	structure	5	ZFA:0000338	ZFA:0005111	ZFS:0000000	ZFS:0000044	medial forebrain bundles diencephalon [EXACT]
ZFA:0000238	medial olfactory tract	structure	5	ZFA:0000597		ZFS:0000000	ZFS:0000044	tractus olfactorius medialis [EXACT]
ZFA:0000239	mesocoracoid bone	structure	5	ZFA:0001591	ZFA:0000407	ZFS:0000041	ZFS:0000044	mesocoracoid bones [EXACT]
ZFA:0000240	metapterygoid	structure	5	ZFA:0001591	ZFA:0001272;ZFA:0005509	ZFS:0000040	ZFS:0000044	metapterygoids [EXACT]
ZFA:0000241	midline column	structure	4	ZFA:0001478	ZFA:0000421	ZFS:0000000	ZFS:0000044	
ZFA:0000242	male organism	structure	3	ZFA:0001094		ZFS:0000041	ZFS:0000044	
ZFA:0000243	neuromast	structure	4	ZFA:0001478	ZFA:0000034	ZFS:0000029	ZFS:0000044	lateral line neuromast [EXACT] | lateral line organ [EXACT] | neuromasts [EXACT]
ZFA:0000244	nucleus Edinger-Westphal	structure	4	ZFA:0005577	ZFA:0000160	ZFS:0000000	ZFS:0000044	Edinger-Westphal nucleus [EXACT]
ZFA:0000245	nucleus of the descending root	structure	5	ZFA:0000433		ZFS:0000000	ZFS:0000044	sensory nucleus of the descending trigeminal root [EXACT]
ZFA:0000246	nucleus taeniae	structure	4	ZFA:0001660	ZFA:0000505	ZFS:0000000	ZFS:0000044	
ZFA:0000247	cranial nerve VIII	structure	5	ZFA:0000641		ZFS:0000000	ZFS:0000044	auditory nerve [EXACT] | CN-VIII [EXACT] | cochleovestibular nerve [RELATED] | octaval nerve [EXACT] | statoacoustic nerve [EXACT]
ZFA:0000248	magnocellular preoptic nucleus	structure	4	ZFA:0001659	ZFA:0000470	ZFS:0000000	ZFS:0000044	magnocellular preoptic nuclei [EXACT]
ZFA:0000249	cranial nerve I	structure	5	ZFA:0000641	ZFA:0001149	ZFS:0000000	ZFS:0000044	CN-I [EXACT] | olfactory nerve [EXACT]
ZFA:0000250	opercle	structure	5	ZFA:0001590	ZFA:0000555;ZFA:0000863;ZFA:0001401	ZFS:0000000	ZFS:0000044	opercles [EXACT]
ZFA:0000252	optic tract	structure	5	ZFA:0000338		ZFS:0000033	ZFS:0000044	optic tracts [EXACT] | tractus opticus [EXACT]
ZFA:0000253	orbitosphenoid	structure	5	ZFA:0001591	ZFA:0000290;ZFA:0001424;ZFA:0001580;ZFA:0005509	ZFS:0000000	ZFS:0000044	orbitosphenoids [EXACT]
ZFA:0000254	pancreas primordium	structure	3	ZFA:0001105	ZFA:0001371	ZFS:0000025	ZFS:0000029	pancreatic anlage [EXACT]
ZFA:0000255	paraxial mesoderm	structure	5	ZFA:0000041;ZFA:0000081		ZFS:0000022	ZFS:0000034	paraxial mesenchyme [RELATED]
ZFA:0000256	pars subcommissuralis of ventral telencephalon	structure	4	ZFA:0001660	ZFA:0000304	ZFS:0000000	ZFS:0000044	pars subcommissuralis of V [EXACT]
ZFA:0000257	pectoral fin cartilage	structure	6	ZFA:0001543	ZFA:0000943	ZFS:0000032	ZFS:0000044	pectoral fin cartilages [EXACT]
ZFA:0000258	pelvic fin musculature	structure	6	ZFA:0000207	ZFA:0001184	ZFS:0000000	ZFS:0000044	
ZFA:0000259	mandibular lateral line	structure	4	ZFA:0001469	ZFA:0001470	ZFS:0000033	ZFS:0000044	mandibular lateral lines [EXACT] | mandibular line [EXACT]
ZFA:0000260	periventricular nucleus	structure	4	ZFA:0001659	ZFA:0000707	ZFS:0000000	ZFS:0000044	periventricular nuclei [EXACT] | ventral zone of periventricular hypothalamus [EXACT]
ZFA:0000261	pharyngohyoid	structure	6	ZFA:0000172		ZFS:0000000	ZFS:0000044	
ZFA:0000262	posterior semicircular canal	structure	4	ZFA:0000431		ZFS:0000032	ZFS:0000044	caudal vertical semicircular canal [EXACT] | posterior semicircular canals [EXACT] | posterior semicircular duct [EXACT]
ZFA:0000263	precaudal vertebra	structure	4	ZFA:0001189	ZFA:0001115	ZFS:0000000	ZFS:0000044	abdominal vertebra [RELATED] | precaudal vertebrae [EXACT] | trunk vertebra [RELATED]
ZFA:0000264	preopercle	structure	5	ZFA:0001590	ZFA:0000555;ZFA:0000863;ZFA:0001401	ZFS:0000000	ZFS:0000044	preopercles [EXACT]
ZFA:0000265	presumptive dorsal mesoderm	structure	5	ZFA:0001377		ZFS:0000014	ZFS:0000019	
ZFA:0000266	pretecto-mammillary tract	structure	5	ZFA:0000338		ZFS:0000000	ZFS:0000044	pretecto mammillary tract [EXACT] | pretecto-mamillary tract [EXACT] | pretectomamillary tract [EXACT] | TPp [RELATED]
ZFA:0000267	primary olfactory fiber layer	structure	3	ZFA:0001477	ZFA:0000402	ZFS:0000000	ZFS:0000044	olfactory nerve layer [EXACT] | stratum nervosum bulbi olfactorii [EXACT]
ZFA:0000268	anal fin proximal radial	structure	5	ZFA:0001646	ZFA:0001420	ZFS:0000000	ZFS:0000044	anal fin proximal radials [EXACT]
ZFA:0000269	inferior caudal ventral flexor	structure	6	ZFA:0005271	ZFA:0005819	ZFS:0000000	ZFS:0000044	CVI [RELATED] | flexor caudalis ventralis inferioris [EXACT] | inferior ventral flexor [EXACT]
ZFA:0000270	maxilla	structure	5	ZFA:0001590	ZFA:0000863;ZFA:0001272	ZFS:0000000	ZFS:0000044	maxillae [EXACT]
ZFA:0000271	radial	structure	6	ZFA:0001591		ZFS:0000000	ZFS:0000044	radials [EXACT]
ZFA:0000272	respiratory system	structure	4	ZFA:0001439		ZFS:0000000	ZFS:0000044	
ZFA:0000274	rostral octaval nucleus	structure	5	ZFA:0000401		ZFS:0000000	ZFS:0000044	anterior octaval nucleus [EXACT] | nucleus octavus anterior [EXACT]
ZFA:0000275	rostral tegmental nucleus	structure	4	ZFA:0005577	ZFA:0000160	ZFS:0000000	ZFS:0000044	
ZFA:0000276	rostrolateral thalamic nucleus of Butler & Saidel	structure	4	ZFA:0005576	ZFA:0000458	ZFS:0000000	ZFS:0000044	
ZFA:0000277	scale	structure	4	ZFA:0000292	ZFA:0001183	ZFS:0000042	ZFS:0000044	scales [EXACT]
ZFA:0000278	secondary gustatory nucleus medulla oblongata	structure	4	ZFA:0001658	ZFA:0000545;ZFA:0001101	ZFS:0000000	ZFS:0000044	
ZFA:0000279	segmental plate	structure	3	ZFA:0001477	ZFA:0000255	ZFS:0000022	ZFS:0000029	presomitic mesoderm [EXACT] | PSM [EXACT]
ZFA:0000280	medial valvula cerebelli	structure	3	ZFA:0001488	ZFA:0000603	ZFS:0000000	ZFS:0000044	medial division [EXACT] | valvula cerebelli, pars medialis [EXACT]
ZFA:0000281	hair cell posterior macula	cell	5	ZFA:0009366	ZFA:0000558	ZFS:0000029	ZFS:0000044	sensory hair cells posterior macula [EXACT]
ZFA:0000282	sensory system	structure	4	ZFA:0001439	ZFA:0000396	ZFS:0000022	ZFS:0000044	sensory systems [EXACT]
ZFA:0000284	subopercle	structure	5	ZFA:0001590	ZFA:0000555;ZFA:0000863;ZFA:0001401	ZFS:0000000	ZFS:0000044	subopercles [EXACT]
ZFA:0000285	superficial adductor	structure	6	ZFA:0005268	ZFA:0000563	ZFS:0000039	ZFS:0000044	adductor superficialis [EXACT] | superficial adductors [EXACT]
ZFA:0000286	superficial lateralis	structure	4	ZFA:0005145	ZFA:0000473	ZFS:0000000	ZFS:0000044	lateral superficial muscle [RELATED] | lateralis superficialis [EXACT]
ZFA:0000287	superior caudal dorsal flexor	structure	6	ZFA:0005271	ZFA:0005819	ZFS:0000000	ZFS:0000044	CDS [RELATED] | flexor caudalis dorsalis superioris [EXACT] | superior dorsal flexor [EXACT]
ZFA:0000288	supracarinalis	structure	4	ZFA:0005145	ZFA:0000473	ZFS:0000000	ZFS:0000044	
ZFA:0000290	sphenoid region	structure	4	ZFA:0001478	ZFA:0000737	ZFS:0000000	ZFS:0000044	
ZFA:0000291	medial octavolateralis nucleus	structure	4	ZFA:0000381	ZFA:0000100	ZFS:0000000	ZFS:0000044	intermediate octavolateral nucleus [EXACT] | medial octavolateralis nuclei [EXACT] | MON [RELATED]
ZFA:0000292	surface structure	structure	3	ZFA:0001308		ZFS:0000022	ZFS:0000044	surface structures [EXACT]
ZFA:0000293	synencephalon	structure	3	ZFA:0001488	ZFA:0000101	ZFS:0000000	ZFS:0000044	
ZFA:0000294	torus lateralis	structure	4	ZFA:0001659	ZFA:0000633	ZFS:0000000	ZFS:0000044	lateral torus [EXACT]
ZFA:0000295	trigeminal ganglion	structure	5	ZFA:0000013		ZFS:0000027	ZFS:0000044	5th ganglion [EXACT] | fifth ganglion [EXACT] | gV [EXACT] | trigeminal ganglia [EXACT]
ZFA:0000296	uncrossed tecto-bulbar tract	structure	6	ZFA:0000446		ZFS:0000000	ZFS:0000044	
ZFA:0000297	vagal lobe	structure	3	ZFA:0001488	ZFA:0000545	ZFS:0000000	ZFS:0000044	LX [EXACT]
ZFA:0000298	vent	structure	4	ZFA:0000292	ZFA:0005781	ZFS:0000029	ZFS:0000044	cloacal opening [EXACT] | cloacal vent [EXACT]
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	structure	5	ZFA:0001667		ZFS:0000000	ZFS:0000044	endopeduncular nucleus, ventral part [EXACT] | entopeduncular nucleus, ventral part [EXACT] | ENv [EXACT] | nucleus entopeduncularis, pars ventralis [EXACT] | ventral entopeduncular nucleus V [EXACT]
ZFA:0000300	ventral hypohyal bone	structure	6	ZFA:0001381		ZFS:0000000	ZFS:0000044	lower hypohyal [EXACT] | ventrohyal [EXACT]
ZFA:0000301	medial rectus	structure	4	ZFA:0005145	ZFA:0000511	ZFS:0000000	ZFS:0000044	medial recti [EXACT]
ZFA:0000302	ventral habenular nucleus	structure	4	ZFA:0005575	ZFA:0000213	ZFS:0000000	ZFS:0000044	
ZFA:0000303	female organism	structure	3	ZFA:0001094		ZFS:0000001	ZFS:0000044	
ZFA:0000304	ventral telencephalon	structure	3	ZFA:0001488	ZFA:0000079	ZFS:0000000	ZFS:0000044	area ventralis telencephali [EXACT] | subpallium [EXACT]
ZFA:0000305	ventral sulcus	structure	3	ZFA:0001690	ZFA:0000032	ZFS:0000000	ZFS:0000044	hypothalamic sulcus [RELATED]
ZFA:0000306	ventrolateral thalamic nucleus	structure	4	ZFA:0005576	ZFA:0000458	ZFS:0000000	ZFS:0000044	
ZFA:0000307	vestibulolateralis lobe	structure	3	ZFA:0001488	ZFA:0000100	ZFS:0000000	ZFS:0000044	
ZFA:0000308	prevomer	structure	5	ZFA:0001590	ZFA:0000351;ZFA:0000863;ZFA:0005509	ZFS:0000041	ZFS:0000044	vomer [EXACT]
ZFA:0000309	external yolk syncytial layer	structure	3	ZFA:0001477	ZFA:0000088	ZFS:0000013	ZFS:0000030	E-YSL [EXACT]
ZFA:0000310	cranial nerve VI	structure	5	ZFA:0000641		ZFS:0000000	ZFS:0000044	abducens nerve [EXACT] | CN-VI [EXACT] | nervus abducens [EXACT]
ZFA:0000311	adductor mandibulae complex	structure	6	ZFA:0005268		ZFS:0000042	ZFS:0000044	
ZFA:0000312	mesencephalic nucleus of trigeminal nerve	structure	5	ZFA:0000433		ZFS:0000000	ZFS:0000044	mesencephalic nuclei of trigeminal nerves [EXACT]
ZFA:0000313	anal inclinator	structure	6	ZFA:0005276	ZFA:0001154	ZFS:0000000	ZFS:0000044	anal inclinators [EXACT] | inclinatores anales [EXACT]
ZFA:0000314	anterior semicircular canal	structure	4	ZFA:0000431		ZFS:0000032	ZFS:0000044	anterior semicircular canals [EXACT] | anterior semicircular duct [EXACT] | rostral vertical semicircular canal [EXACT]
ZFA:0000315	asteriscus	structure	3	ZFA:0001617	ZFA:0000374	ZFS:0000000	ZFS:0000044	lagenar otolith [EXACT] | lagenolith [EXACT]
ZFA:0000316	basihyal bone	structure	5	ZFA:0001591	ZFA:0001402	ZFS:0000000	ZFS:0000044	basihyal [RELATED] | basihyoid [EXACT] | glossohyal [EXACT]
ZFA:0000317	postcranial axial skeleton	structure	5	ZFA:0000434		ZFS:0000000	ZFS:0000044	axial skeleton [EXACT]
ZFA:0000318	brainstem and spinal white matter	structure	4	ZFA:0001682	ZFA:0001707	ZFS:0000000	ZFS:0000044	brain stem and spinal tract/commissure [EXACT] | brain stem/spinal tracts and commissures [EXACT]
ZFA:0000319	branchiostegal membrane	structure	3	ZFA:0001477	ZFA:0000354	ZFS:0000000	ZFS:0000044	branchiostegal membranes [EXACT]
ZFA:0000320	caudal commissure	structure	4	ZFA:0000338	ZFA:0000293	ZFS:0000000	ZFS:0000044	PC [RELATED] | posterior commissure [EXACT]
ZFA:0000321	caudal levator	structure	6	ZFA:0000172		ZFS:0000000	ZFS:0000044	caudal levators [EXACT]
ZFA:0000322	caudal octaval nucleus	structure	5	ZFA:0000401		ZFS:0000000	ZFS:0000044	caudal octaval nuclei [EXACT]
ZFA:0000323	mesethmoid bone	structure	5	ZFA:0001591	ZFA:0000351;ZFA:0001424;ZFA:0001580	ZFS:0000041	ZFS:0000044	ethmoid bone [EXACT]
ZFA:0000324	caudal periventricular hypothalamus	structure	4	ZFA:0001659	ZFA:0000634	ZFS:0000000	ZFS:0000044	caudal zone of periventricular hypothalamus [EXACT] | nucleus periventricularis hypothalami, zona caudalis [EXACT]
ZFA:0000325	caudal thalamic nucleus	structure	4	ZFA:0001659	ZFA:0000633	ZFS:0000000	ZFS:0000044	posterior thalamic nucleus [EXACT]
ZFA:0000326	caudal vertebra	structure	6	ZFA:0001189		ZFS:0000000	ZFS:0000044	caudal vertebrae [EXACT] | mid caudal vertebra [NARROW]
ZFA:0000327	central zone of the optic tectum	structure	3	ZFA:0001488	ZFA:0000445	ZFS:0000000	ZFS:0000044	
ZFA:0000328	cephalic musculature	structure	5	ZFA:0000548		ZFS:0000030	ZFS:0000044	head muscles [RELATED]
ZFA:0000329	chorion	structure	3	ZFA:0000020		ZFS:0000001	ZFS:0000032	
ZFA:0000330	cloacal chamber	structure	2	ZFA:0001643	ZFA:0005781	ZFS:0000000	ZFS:0000044	cloaca lumen [EXACT]
ZFA:0000331	commissure infima of Haller	structure	5	ZFA:0000318		ZFS:0000000	ZFS:0000044	commissura infima Halleri [EXACT] | commissura infima of Haller [EXACT]
ZFA:0000332	coracoid	structure	5	ZFA:0001591	ZFA:0000407	ZFS:0000040	ZFS:0000044	coracoids [EXACT] | scapulocoracoid [RELATED]
ZFA:0000333	mesovarium	structure	3	ZFA:0001488	ZFA:0000403	ZFS:0000000	ZFS:0000044	
ZFA:0000334	corpus mamillare	structure	3	ZFA:0001488	ZFA:0000633	ZFS:0000000	ZFS:0000044	mammillary body [EXACT]
ZFA:0000335	crossed tecto-bulbar tract	structure	6	ZFA:0000446		ZFS:0000000	ZFS:0000044	tractus tectobulbaris cruciatus [EXACT]
ZFA:0000338	diencephalic white matter	structure	4	ZFA:0001682	ZFA:0000101	ZFS:0000029	ZFS:0000044	diencephalic tract/commissure [EXACT]
ZFA:0000339	digestive system	structure	4	ZFA:0001439		ZFS:0000025	ZFS:0000044	
ZFA:0000340	dorsal entopeduncular nucleus of ventral telencephalon	structure	5	ZFA:0001667		ZFS:0000000	ZFS:0000044	ENd [EXACT] | endopeduncular nucleus, dorsal part [EXACT] | entopeduncular nucleus, dorsal part [EXACT] | nucleus entopeduncularis, pars dorsalis [EXACT]
ZFA:0000341	inferior caudal dorsal flexor	structure	6	ZFA:0005271	ZFA:0005819	ZFS:0000000	ZFS:0000044	CDI [RELATED] | dorsal flexor [RELATED] | dorsal flexors [EXACT] | flexor caudalis dorsalis inferioris [EXACT]
ZFA:0000342	dorsal inclinator	structure	6	ZFA:0005276	ZFA:0000648	ZFS:0000000	ZFS:0000044	dorsal inclinators [EXACT] | inclinator dorsalis [EXACT]
ZFA:0000343	dorsal nucleus of ventral telencephalon	structure	5	ZFA:0001666		ZFS:0000000	ZFS:0000044	area ventralis telencephali, nucleus dorsalis [EXACT] | dorsal division of ventral telencephalic area [RELATED] | dorsal nucleus of V [EXACT] | Vd [RELATED]
ZFA:0000344	middle lateral line	structure	4	ZFA:0001469	ZFA:0001470;ZFA:0005114	ZFS:0000031	ZFS:0000044	middle lateral lines [EXACT]
ZFA:0000345	dorsal rectus	structure	4	ZFA:0005145	ZFA:0000511	ZFS:0000000	ZFS:0000044	dorsal recti [EXACT] | superior rectus [EXACT]
ZFA:0000346	dorsal tegmental nucleus	structure	4	ZFA:0005577	ZFA:0000160	ZFS:0000000	ZFS:0000044	DTN [RELATED] | nucleus tegmentalis dorsalis [EXACT]
ZFA:0000347	dorsal hypothalamic zone	structure	3	ZFA:0001488	ZFA:0000032	ZFS:0000000	ZFS:0000044	
ZFA:0000349	epaxialis	structure	5	ZFA:0005277	ZFA:0000473	ZFS:0000000	ZFS:0000044	
ZFA:0000350	epipleural	structure	7	ZFA:0000526		ZFS:0000039	ZFS:0000044	epipleurals [EXACT]
ZFA:0000351	olfactory region	structure	4	ZFA:0001478	ZFA:0000737	ZFS:0000000	ZFS:0000044	ethmoid region [EXACT]
ZFA:0000352	external cellular layer	structure	3	ZFA:0001477	ZFA:0000402	ZFS:0000000	ZFS:0000044	stratum cellulare externum bulbi olfactorii [EXACT]
ZFA:0000353	fasciculus retroflexus	structure	5	ZFA:0000338		ZFS:0000000	ZFS:0000044	fasciculus retroflexi [EXACT] | habenulo-interpeduncular tract [EXACT] | habenulointerpeduncular tract [EXACT] | tractus habenulo-interpeduncularis [EXACT]
ZFA:0000354	gill	structure	3	ZFA:0000496	ZFA:0000272	ZFS:0000000	ZFS:0000044	gills [EXACT]
ZFA:0000355	roof plate midbrain region	structure	3	ZFA:0001477	ZFA:0007058	ZFS:0000025	ZFS:0000029	
ZFA:0000356	gill raker	structure	5	ZFA:0001590	ZFA:0000095	ZFS:0000000	ZFS:0000044	gill rakers [EXACT]
ZFA:0000357	glomerular layer	structure	3	ZFA:0001488	ZFA:0000402	ZFS:0000000	ZFS:0000044	stratum glomerulosum bulbi olfactorii [EXACT]
ZFA:0000358	granular layer corpus cerebelli	structure	3	ZFA:0001477	ZFA:0000188	ZFS:0000000	ZFS:0000044	
ZFA:0000359	habenular commissure	structure	5	ZFA:0000338		ZFS:0000000	ZFS:0000044	commissura habenularum [EXACT]
ZFA:0000360	heart tube	structure	4	ZFA:0001490	ZFA:0000010;ZFA:0007115	ZFS:0000029	ZFS:0000031	
ZFA:0000362	hypaxialis	structure	4	ZFA:0005145	ZFA:0000473	ZFS:0000000	ZFS:0000044	
ZFA:0000363	hypobranchial bone	structure	5	ZFA:0001591	ZFA:0000095	ZFS:0000000	ZFS:0000044	hypobranchial bones [EXACT]
ZFA:0000364	hypural	structure	6	ZFA:0000859	ZFA:0000862	ZFS:0000036	ZFS:0000044	hyp [EXACT] | hypuralia [EXACT] | hypurals [EXACT]
ZFA:0000365	nasal bone	structure	5	ZFA:0001590	ZFA:0000351;ZFA:0000863	ZFS:0000041	ZFS:0000044	nasal bones [EXACT]
ZFA:0000366	inferior raphe nucleus	structure	5	ZFA:0001658	ZFA:0001429	ZFS:0000000	ZFS:0000044	posterior raphe nucleus [EXACT]
ZFA:0000368	integument	structure	4	ZFA:0000292		ZFS:0000022	ZFS:0000044	skin [EXACT]
ZFA:0000369	intermandibularis	structure	6	ZFA:0000236		ZFS:0000000	ZFS:0000044	intermandibular muscle [RELATED]
ZFA:0000370	intermediate thalamic nucleus	structure	4	ZFA:0005576	ZFA:0000458	ZFS:0000000	ZFS:0000044	intermediate thalamic nuclei [EXACT]
ZFA:0000371	internal pharyngoclavicularis	structure	6	ZFA:0000172		ZFS:0000000	ZFS:0000044	internal pharyngoclavicularae [EXACT]
ZFA:0000372	interpeduncular nucleus medulla oblongata	structure	4	ZFA:0001658	ZFA:0000545	ZFS:0000000	ZFS:0000044	
ZFA:0000374	lagena	structure	3	ZFA:0001488	ZFA:0000559;ZFA:0005410	ZFS:0000000	ZFS:0000044	lagenas [EXACT]
ZFA:0000376	infraorbital	structure	5	ZFA:0001590	ZFA:0000863;ZFA:0001410	ZFS:0000040	ZFS:0000044	
ZFA:0000379	lateral forebrain bundle diencephalon	structure	5	ZFA:0000338	ZFA:0007012	ZFS:0000000	ZFS:0000044	lateral forebrain bundles diencephalon [EXACT]
ZFA:0000380	lateral lemniscus nucleus	structure	4	ZFA:0005577	ZFA:0000160	ZFS:0000000	ZFS:0000044	lateral lemniscus nuclei [EXACT]
ZFA:0000381	lateral line sensory nucleus	structure	4	ZFA:0001658	ZFA:0000545	ZFS:0000000	ZFS:0000044	lateral line sensory nuclei [EXACT]
ZFA:0000382	acellular anatomical structure	structure	2	ZFA:0000037		ZFS:0000001	ZFS:0000044	acellular anatomical structures [EXACT]
ZFA:0000383	lateral rectus	structure	4	ZFA:0005145	ZFA:0000511	ZFS:0000000	ZFS:0000044	lateral recti [EXACT] | posterior rectus [EXACT]
ZFA:0000384	levator arcus palatini	structure	6	ZFA:0000236		ZFS:0000033	ZFS:0000044	levators arcus palatini [EXACT]
ZFA:0000385	lymphatic system	structure	4	ZFA:0001439	ZFA:0000010	ZFS:0000000	ZFS:0000044	
ZFA:0000386	macula	structure	3	ZFA:0001477	ZFA:0000217	ZFS:0000029	ZFS:0000044	maculae [EXACT] | sensory macula [EXACT] | sensory patch [EXACT]
ZFA:0000387	motor nucleus of vagal nerve	structure	4	ZFA:0001658	ZFA:0000297	ZFS:0000030	ZFS:0000044	motor nucleus of X [EXACT] | motor nucleus X [EXACT] | nucleus motorius of nervi vagi [EXACT] | nX [EXACT] | vagal lobe [RELATED]
ZFA:0000388	medial caudal lobe	structure	3	ZFA:0001488	ZFA:0000307	ZFS:0000000	ZFS:0000044	caudal lobe of cerebellum [EXACT] | lobus caudalis cerebelli [EXACT]
